date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:49	126235/126235	---M-Z	200	added ('OK')	text/html	etag:W/%224d35a0a8304934c0fba62eae22b9a213--gzip%22	https://luxury-barber.co.uk/book-an-appointment	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/book-an-appointment.html	(from )
13:25:50	382/382	---M-Z	200	added ('OK')	text/plain	date:Tue,%2014%20Jan%202025%2004:22:09%20GMT	https://luxury-barber.co.uk/robots.txt		(from )
13:25:51	42387/42387	---M-Z	200	added ('OK')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:25:55	45781/45781	---M-Z	200	added ('OK')	text/javascript	etag:%22b95ce1d8be7b5c3e57c22b376336d3aa%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-eece41012801501a974d-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-eece41012801501a974d-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:25:55	117609/117609	---M-Z	200	added ('OK')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:25:55	89739/89739	---M-Z	200	added ('OK')	text/javascript	etag:%22c26cd9039436e210cc1ab908d060ec0e%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-907dfe7701e90c1e5cbd-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-907dfe7701e90c1e5cbd-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:08	245728/245728	---M-Z	200	added ('OK')	text/javascript	etag:%22e99f3bf72eaae471251ad87586359fe8%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-61293f01d648eef165fc-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-61293f01d648eef165fc-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:12	1196442/1196442	---M-Z	200	added ('OK')	text/javascript	etag:%2250d4789a0cb66d279781e1b02e14d541%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6c569122bfa66a51a056-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6c569122bfa66a51a056-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:13	32460/32460	---M-Z	200	added ('OK')	text/css	etag:%22afcab3a3d1d764e56b53c2a436eab071%22	http://assets.squarespace.com/universal/styles-compressed/commerce-3521e0fe0f49a15e7694-min.en-US.css	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/styles-compressed/commerce-3521e0fe0f49a15e7694-min.en-US.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:16	39521/39521	---M-Z	200	added ('OK')	text/javascript	etag:%224571e030bde45cbd8f171beb6e7e85d6%22	http://assets.squarespace.com/universal/scripts-compressed/performance-e71b26781eaccf31f6f4-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/performance-e71b26781eaccf31f6f4-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:25	1387418/1387418	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2013:26:17%20GMT	https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:28	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22613fa20b-3171%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	C:/My%20Web%20Sites/luxery/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:29	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%225eb03d5d-65c5%22	https://cdnjs.cloudflare.com/ajax/libs/aos/2.3.4/aos.css	C:/My%20Web%20Sites/luxery/cdnjs.cloudflare.com/ajax/libs/aos/2.3.4/aos.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:30	664421/664421	---M-Z	200	added ('OK')	text/javascript	etag:%22f124ef23996eb232a38b13b99c269934%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-9d885b2cbf9c1a563d68-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/common-vendors-9d885b2cbf9c1a563d68-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:31	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d5d-3962%22	https://cdnjs.cloudflare.com/ajax/libs/aos/2.3.4/aos.js	C:/My%20Web%20Sites/luxery/cdnjs.cloudflare.com/ajax/libs/aos/2.3.4/aos.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:33	291096/291096	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2013:26:32%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1736788689683-SD06JF3AZA8K2NM87NAI/static.css	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1736788689683-SD06JF3AZA8K2NM87NAI/static.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:26:38	220045/220045	---M-Z	200	added ('OK')	text/html	etag:W/%22793f7b6afdc0a21177d625c12d76dc7b%22	https://luxury-barber.co.uk/	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/index.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:06	1568318/1568318	---M-Z	200	added ('OK')	text/javascript	etag:%2243b53de931d1d26ed18811f7156839e7%22	http://assets.squarespace.com/universal/scripts-compressed/common-cd895dd8ee0265279e26-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/common-cd895dd8ee0265279e26-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:17	0/0	---M--	302	error ('Found')	text/html	etag:W/%229f56cb0381f55fc11ddeae0076b5b84d%22	https://luxury-barber.co.uk/foldersb	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/foldersb.13.delayed	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:20	2145769/2145769	---M-Z	200	added ('OK')	text/javascript	etag:%2270df8686f1df91c8457f569ace593cb8%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-cccdd592c225c04f8bd6-min.en-US.js	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/scripts-compressed/commerce-cccdd592c225c04f8bd6-min.en-US.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:23	458983/458983	---M--	200	added ('OK')	image/png	etag:CLaEgtzL/ocDEAE=	http://images.squarespace-cdn.com/content/v1/66bf56f904042f37893c3c18/9760ba62-dd5b-46ef-bb6e-a4565ba92a48/FileStorage.DesignFile+12+(1).png?format=1500w	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/v1/66bf56f904042f37893c3c18/9760ba62-dd5b-46ef-bb6e-a4565ba92a48/FileStorage.DesignFile+12+(1)26f7.png	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:23	128839/128839	---MCZ	200	added ('OK')	text/html	etag:W/%22d46b2e74d6878460c7a68c9025587f74--gzip%22	https://luxury-barber.co.uk/stories	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/stories.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:26	135137/135137	---MCZ	200	added ('OK')	text/html	etag:W/%22d18d03294aaae787d6631e81b9175450--gzip%22	https://luxury-barber.co.uk/pimlico-2	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/pimlico-2.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:28	130452/130452	---MCZ	200	added ('OK')	text/html	etag:W/%22a6a89653d97f162c1201807b76861dd6--gzip%22	https://luxury-barber.co.uk/evolutionofbarbers	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/evolutionofbarbers.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:30	156017/156017	---M-Z	200	added ('OK')	text/html	etag:W/%22a310b60d6b646c0ebf51f2e967aa6a65%22	https://luxury-barber.co.uk/christmas-in-pimlico-1	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/christmas-in-pimlico-1.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:32	126403/126403	---M-Z	200	added ('OK')	text/html	etag:W/%22e9e9b72ca5057a586a4fa7fa17137055%22	https://luxury-barber.co.uk/blog	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/blog.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:36	130079/130079	---MCZ	200	added ('OK')	text/html	etag:W/%229d0aaffbca4141a91eeae455fbb2d354--gzip%22	https://luxury-barber.co.uk/from-our-experts	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/from-our-experts.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:37	128889/128889	---MCZ	200	added ('OK')	text/html	etag:W/%22547b6787397652459714f6694c01f497--gzip%22	https://luxury-barber.co.uk/another-day-another-cut	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/another-day-another-cut.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:39	142458/142458	---MCZ	200	added ('OK')	text/html	etag:W/%22274d35403accc55df8cfbf1edcb33431--gzip%22	https://luxury-barber.co.uk/traditional-straight-razor-shaving	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/traditional-straight-razor-shaving.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:43	129440/129440	---MCZ	200	added ('OK')	text/html	etag:W/%22e6bed42d6368c541fa6c844d0c72e177--gzip%22	https://luxury-barber.co.uk/our-products	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/our-products.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:44	136613/136613	---MCZ	200	added ('OK')	text/html	etag:W/%222dd4086b213709ea368f26ae2bd33f8d--gzip%22	https://luxury-barber.co.uk/why-luxury	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/why-luxury.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:45	126952/126952	---MCZ	200	added ('OK')	text/html	etag:W/%225469252b8165e865678d2bc68a9a52b9--gzip%22	https://luxury-barber.co.uk/new-page-1	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/new-page-1.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:47	126164/126164	---M-Z	200	added ('OK')	text/html	etag:W/%2235c06c2993a6ad134f05f34615da512d%22	https://luxury-barber.co.uk/online-booking	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/online-booking.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:51	133905/133905	---MCZ	200	added ('OK')	text/html	etag:W/%22a4917f10fa479415ab39a5d16eb24fed--gzip%22	https://luxury-barber.co.uk/beardcare	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/beardcare.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:27:55	136200/136200	---MCZ	200	added ('OK')	text/html	etag:W/%22624bb14662afb5e8904152e697542792--gzip%22	https://luxury-barber.co.uk/hidden-gem-in-pimlico	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/hidden-gem-in-pimlico.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:00	129436/129436	---MCZ	200	added ('OK')	text/html	etag:W/%22a5ae97e680e17667772a9a3ca61c9488--gzip%22	https://luxury-barber.co.uk/barbershop-1	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/barbershop-1.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:04	129490/129490	---MCZ	200	added ('OK')	text/html	etag:W/%22ffcbc516292653a24b541002417bdbc9--gzip%22	https://luxury-barber.co.uk/december-barbers	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/december-barbers.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:07	135691/135691	---MCZ	200	added ('OK')	text/html	etag:W/%2260e534e17efc4dc684d6c9ff4c16d4e3--gzip%22	https://luxury-barber.co.uk/localbarber	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/localbarber.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:14	150072/150072	---MCZ	200	added ('OK')	text/html	etag:W/%22001c7eaaaf9d845dc4a77880d95558ba--gzip%22	https://luxury-barber.co.uk/about-us	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/about-us.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:16	153497/153497	---MCZ	200	added ('OK')	text/html	etag:W/%22dee21069bfa4c436408cb0688f2df46f--gzip%22	https://luxury-barber.co.uk/contact	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/contact.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:18	122827/122827	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2013:28:17%20GMT	https://luxury-barber.co.uk/cart	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/cart.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:19	83981/83981	---M-Z	200	added ('OK')	text/css	etag:%22619c057b-44be%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	C:/My%20Web%20Sites/luxery/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:21	140123/140123	---MCZ	200	added ('OK')	text/html	etag:W/%221435c277692828ac5ea48d7621c65af4--gzip%22	https://luxury-barber.co.uk/gift-card	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/gift-card.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:21	1186573/1186573	---M--	200	added ('OK')	image/png	etag:CKqSjLCtgYgDEAE=	https://images.squarespace-cdn.com/content/v1/66bf56f904042f37893c3c18/c15396ea-989f-4c00-a45e-8f4f68e515a4/imageedit_6_5817819591.png	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/v1/66bf56f904042f37893c3c18/c15396ea-989f-4c00-a45e-8f4f68e515a4/imageedit_6_5817819591.png	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:23	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from http://assets.squarespace.com/universal/styles-compressed/commerce-3521e0fe0f49a15e7694-min.en-US.css)
13:28:24	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:24	141163/141163	---MCZ	200	added ('OK')	text/html	etag:W/%22d4bdfbd91aa6598a95bbb77c8240bed5--gzip%22	https://luxury-barber.co.uk/appointments	C:/My%20Web%20Sites/luxery/luxury-barber.co.uk/appointments.html	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:25	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:25	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:25	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:26	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:26	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:26	266896/266896	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Jan%202025%2013:28:23%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.03f6b4da1188b5006917209e252012ea.js	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.03f6b4da1188b5006917209e252012ea.js	(from https://luxury-barber.co.uk/book-an-appointment)
13:28:26	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:27	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:27	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:27	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:27	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:27	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:28	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:28	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:28	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:28	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jan%202025%2013:28:29%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	C:/My%20Web%20Sites/luxery/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:29	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jan%202025%2013:28:30%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	C:/My%20Web%20Sites/luxery/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.40.delayed	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:30	1672/1672	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jan%202025%2013:28:31%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/My%20Web%20Sites/luxery/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:31	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jan%202025%2013:28:32%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/My%20Web%20Sites/luxery/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:31	361/361	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jan%202025%2013:28:32%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/luxery/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
13:28:32	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/luxery/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/66bf56f904042f37893c3c18/95/5c5a519771c10ba3470d8101/66bf56f904042f37893c3c20/1601/site.css)
